id,store,title,price,info,search_value,link,image_url
836,Extra,"XONDA iPhone 16 Pro Max Screen Protector Clear (Anti-Scratch, Anti-fingerprint)",69,Made in: China; Color: Clear; Compatibility: IPHONE 16 PRO MAX,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/screen-protector/xonda-iphone-16-pro-max-screen-protector-clear-anti-scratch-anti-fingerprint-/p/100380080,"https://media.extra.com/i/aurora/100380080_100_01/XONDA-iPhone-16-Pro-Max-Screen-Protector-Clear-%28Anti-Scratch%2C-Anti-fingerprint%29?locale=en-GB,en-"
837,Extra,"Xonda 3IN1 iPhone 16 Pro Max Privacy (Case, Screen Protector, Camera Lens)",129,Color: Black; Material: Hard plastic; Made in: China,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/cases/xonda-3in1-iphone-16-pro-max-privacy-case-screen-protector-camera-lens-/p/100380073,"https://media.extra.com/i/aurora/100380073_100_01/Xonda-3IN1-iPhone-16-Pro-Max-Privacy-%28Case%2C-Screen-Protector%2C-Camera-Lens%29?locale=en-GB,en-"
838,Extra,"XONDA iPhone 16 Pro Screen Protector, Clear",69,Made in: China; Color: Clear; Compatibility: iPhone 16 Pro,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/screen-protector/xonda-iphone-16-pro-screen-protector-clear/p/100380070,"https://media.extra.com/i/aurora/100380070_100_01/XONDA-iPhone-16-Pro-Screen-Protector%2C-Clear?locale=en-GB,en-"
839,Extra,"Xonda iPhone 16 Pro Max Case with Magsafe, Clear",99,Color: Clear; Material: Hard plastic; Made in: China,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/cases/xonda-iphone-16-pro-max-case-with-magsafe-clear/p/100379939,"https://media.extra.com/i/aurora/100379939_100_01/Xonda-iPhone-16-Pro-Max-Case-with-Magsafe%2C-Clear?locale=en-GB,en-"
840,Extra,"XONDA iPhone 16 Case with Magsafe, Clear",99,Color: Clear; Material: Hard plastic; Made in: China,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/cases/xonda-iphone-16-case-with-magsafe-clear/p/100379936,"https://media.extra.com/i/aurora/100379936_100_01/XONDA-iPhone-16-Case-with-Magsafe%2C-Clear?locale=en-GB,en-"
841,Extra,"XONDA iPhone 16 Pro Case with Magsafe, Clear",99,Color: Clear; Material: Hard plastic; Made in: China,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/cases/xonda-iphone-16-pro-case-with-magsafe-clear/p/100379929,"https://media.extra.com/i/aurora/100379929_100_01/XONDA-iPhone-16-Pro-Case-with-Magsafe%2C-Clear?locale=en-GB,en-"
842,Extra,"XONDA iPhone 16 Plus Case with Magsafe, Clear",99,Color: Clear; Material: Hard plastic; Made in: China,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/cases/xonda-iphone-16-plus-case-with-magsafe-clear/p/100379928,"https://media.extra.com/i/aurora/100379928_100_01/XONDA-iPhone-16-Plus-Case-with-Magsafe%2C-Clear?locale=en-GB,en-"
843,Extra,"XONDA iPhone 16 Pro Screen Protector Privacy, Matte",69,Made in: China; Color: Matte; Compatibility: iPhone 16 Pro,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/screen-protector/xonda-iphone-16-pro-screen-protector-privacy-matte/p/100379924,"https://media.extra.com/i/aurora/100379924_100_01/XONDA-iPhone-16-Pro-Screen-Protector-Privacy%2C-Matte?locale=en-GB,en-"
844,Extra,"XONDA iPhone 16 Pro Max Screen Protector Privacy, Matte",69,Made in: China; Color: Matte; Compatibility: IPHONE 16 PRO MAX,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/screen-protector/xonda-iphone-16-pro-max-screen-protector-privacy-matte/p/100379920,"https://media.extra.com/i/aurora/100379920_100_01/XONDA-iPhone-16-Pro-Max-Screen-Protector-Privacy%2C-Matte?locale=en-GB,en-"
845,Extra,"UNIQ, Hybrid Heldro Max Magclick With Camera Stand for iPhone 16 Pro, Taupe Gold",159,Color: Gold; Material: Soft Plastic; Made in: China,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/cases/uniq-hybrid-heldro-max-magclick-with-camera-stand-for-iphone-16-pro-taupe-gold/p/100383409,"https://media.extra.com/i/aurora/100383409_100_01/UNIQ%2C-Hybrid-Heldro-Max-Magclick-With-Camera-Stand-for-iPhone-16-Pro%2C-Taupe-Gold?locale=en-GB,en-"
846,Extra,"UNIQ, Optix Privacy Glass Screen Protector for iPhone 16 Pro Max, Black",119,Made in: China; Color: Black; Compatibility: IPHONE 16 PRO MAX,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/screen-protector/uniq-optix-privacy-glass-screen-protector-for-iphone-16-pro-max-black/p/100383408,"https://media.extra.com/i/aurora/100383408_100_01/UNIQ%2C-Optix-Privacy-Glass-Screen-Protector-for-iPhone-16-Pro-Max%2C-Black?locale=en-GB,en-"
847,Extra,"UNIQ, Optix Clear Glass Screen Protector for iPhone 16 Pro Max, Clear",69,Made in: China; Color: Clear; Compatibility: IPHONE 16 PRO MAX,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/screen-protector/uniq-optix-clear-glass-screen-protector-for-iphone-16-pro-max-clear/p/100383405,"https://media.extra.com/i/aurora/100383405_100_01/UNIQ%2C-Optix-Clear-Glass-Screen-Protector-for-iPhone-16-Pro-Max%2C-Clear?locale=en-GB,en-"
848,Extra,"UNIQ, Hybrid Heldro Max Magclick With Camera Stand for iPhone 16 Pro Max, Taupe Gold",159,Color: Gold; Material: Soft Plastic; Made in: China,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/cases/uniq-hybrid-heldro-max-magclick-with-camera-stand-for-iphone-16-pro-max-taupe-gold/p/100383404,"https://media.extra.com/i/aurora/100383404_100_01/UNIQ%2C-Hybrid-Heldro-Max-Magclick-With-Camera-Stand-for-iPhone-16-Pro-Max%2C-Taupe-Gold?locale=en-GB,en-"
849,Extra,"UNIQ, Hybrid Heldro Max Magclick With Camera Stand for iPhone 16 Pro Max, Lucent Clear",159,Color: Clear; Material: Soft Plastic; Made in: China,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/cases/uniq-hybrid-heldro-max-magclick-with-camera-stand-for-iphone-16-pro-max-lucent-clear/p/100383393,"https://media.extra.com/i/aurora/100383393_100_01/UNIQ%2C-Hybrid-Heldro-Max-Magclick-With-Camera-Stand-for-iPhone-16-Pro-Max%2C-Lucent-Clear?locale=en-GB,en-"
850,Extra,"UNIQ, Optix Privacy Glass Screen Protector for iPhone 16 Plus, Black",119,Made in: China; Color: Black; Compatibility: IPHONE 16 PLUS,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/screen-protector/uniq-optix-privacy-glass-screen-protector-for-iphone-16-plus-black/p/100383390,"https://media.extra.com/i/aurora/100383390_100_01/UNIQ%2C-Optix-Privacy-Glass-Screen-Protector-for-iPhone-16-Plus%2C-Black?locale=en-GB,en-"
851,Extra,"UNIQ, Optix Clear Glass Screen Protector for iPhone 16 Pro, Clear",69,Made in: China; Color: Clear; Compatibility: iPhone 16 Pro,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/screen-protector/uniq-optix-clear-glass-screen-protector-for-iphone-16-pro-clear/p/100383386,"https://media.extra.com/i/aurora/100383386_100_01/UNIQ%2C-Optix-Clear-Glass-Screen-Protector-for-iPhone-16-Pro%2C-Clear?locale=en-GB,en-"
852,Extra,"UNIQ, Optix Privacy Glass Screen Protector for iPhone 16, Black",119,Made in: China; Color: Black; Compatibility: iPhone 16,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/screen-protector/uniq-optix-privacy-glass-screen-protector-for-iphone-16-black/p/100383383,"https://media.extra.com/i/aurora/100383383_100_01/UNIQ%2C-Optix-Privacy-Glass-Screen-Protector-for-iPhone-16%2C-Black?locale=en-GB,en-"
853,Extra,"SKINARMA Saido MagSafe Case for iPhone 16 Pro, Lime Green",139,Color: Lime Green; Material: Soft Plastic; Made in: China,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/cases/skinarma-saido-magsafe-case-for-iphone-16-pro-lime-green/p/100383027,"https://media.extra.com/i/aurora/100383027_100_01/SKINARMA-Saido-MagSafe-Case-for-iPhone-16-Pro%2C-Lime-Green?locale=en-GB,en-"
854,Extra,"SKINARMA Saido MagSafe Case for iPhone 16 Pro, Rose Gold",149,Color: Rose Gold; Material: Hard plastic; Made in: China,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/cases/skinarma-saido-magsafe-case-for-iphone-16-pro-rose-gold/p/100383020,"https://media.extra.com/i/aurora/100383020_100_01/SKINARMA-Saido-MagSafe-Case-for-iPhone-16-Pro%2C-Rose-Gold?locale=en-GB,en-"
855,Extra,"SKINARMA Saido MagSafe Case for iPhone 16 Pro, Black",139,Color: Black; Material: Hard plastic; Made in: China,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/cases/skinarma-saido-magsafe-case-for-iphone-16-pro-black/p/100383019,"https://media.extra.com/i/aurora/100383019_100_01/SKINARMA-Saido-MagSafe-Case-for-iPhone-16-Pro%2C-Black?locale=en-GB,en-"
856,Extra,"SKINARMA Saido MagSafe Case for iPhone 16 Pro, Titanium",149,Color: Titanium; Material: Hard plastic; Made in: China,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/cases/skinarma-saido-magsafe-case-for-iphone-16-pro-titanium/p/100382528,"https://media.extra.com/i/aurora/100382528_100_01/SKINARMA-Saido-MagSafe-Case-for-iPhone-16-Pro%2C-Titanium?locale=en-GB,en-"
857,Extra,"SKINARMA Mecha Case for iPhone 16 Pro, Black",109,Color: Black; Material: Hard plastic; Made in: China,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/cases/skinarma-mecha-case-for-iphone-16-pro-black/p/100382526,"https://media.extra.com/i/aurora/100382526_100_01/SKINARMA-Mecha-Case-for-iPhone-16-Pro%2C-Black?locale=en-GB,en-"
858,Extra,"Dbramante1928 Greenland Pro MagSafe Case for iPhone 16 Plus, Night Black",99,Compatibility: IPHONE 16 PLUS; Made in: China; Color: Night Black,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/cases/dbramante1928-greenland-pro-magsafe-case-for-iphone-16-plus-night-black/p/100382477,"https://media.extra.com/i/aurora/100382477_100_01/Dbramante1928-Greenland-Pro-MagSafe-Case-for-iPhone-16-Plus%2C-Night-Black?locale=en-GB,en-"
859,Extra,"ESSE MagSafe AirSkin 2 in 1 Case for iPhone 16, MagSafe Case + Tempered Glass, Clear",89,Color: Transparent; Material: HARD; Made in: China,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/cases/esse-magsafe-airskin-2-in-1-case-for-iphone-16-magsafe-case-tempered-glass-clear/p/100381500,"https://media.extra.com/i/aurora/100381500_100_01/ESSE-MagSafe-AirSkin-2-in-1-Case-for-iPhone-16%2C-MagSafe-Case-%2B-Tempered-Glass%2C-Clear?locale=en-GB,en-"
860,Extra,"HYPHEN TINT Silicone MagSafe Case for iPhone 16, Black",129,Color: Black; Material: Silicone; Made in: China,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/cases/hyphen-tint-silicone-magsafe-case-for-iphone-16-black/p/100381361,"https://media.extra.com/i/aurora/100381361_100_01/HYPHEN-TINT-Silicone-MagSafe-Case-for-iPhone-16%2C-Black?locale=en-GB,en-"
861,Extra,"HYPHEN TINT Silicone MagSafe Case for iPhone 16, White",129,Color: White; Material: Silicone; Made in: China,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/cases/hyphen-tint-silicone-magsafe-case-for-iphone-16-white/p/100381358,"https://media.extra.com/i/aurora/100381358_100_01/HYPHEN-TINT-Silicone-MagSafe-Case-for-iPhone-16%2C-White?locale=en-GB,en-"
862,Extra,"HYPHEN DEFENDR Privacy Tempered Glass with Applicator for iPhone 16, Privacy",129,Made in: China; Color: PRIVACY; Compatibility: iPhone 16,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/screen-protector/hyphen-defendr-privacy-tempered-glass-with-applicator-for-iphone-16-privacy/p/100381349,"https://media.extra.com/i/aurora/100381349_100_01/HYPHEN-DEFENDR-Privacy-Tempered-Glass-with-Applicator-for-iPhone-16%2C-Privacy?locale=en-GB,en-"
863,Extra,"HYPHEN HUES Bumper MagSafe Case for iPhone 16, Black",149,Color: Black; Material: Hard plastic; Made in: China,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/cases/hyphen-hues-bumper-magsafe-case-for-iphone-16-black/p/100381343,"https://media.extra.com/i/aurora/100381343_100_01/HYPHEN-HUES-Bumper-MagSafe-Case-for-iPhone-16%2C-Black?locale=en-GB,en-"
864,Extra,"HYPHEN LUCD MagSafe Case for iPhone 16, Anti-Yellowing Technology, Clear",129,Color: Transparent; Material: Hard plastic; Made in: China,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/cases/hyphen-lucd-magsafe-case-for-iphone-16-anti-yellowing-technology-clear/p/100381335,"https://media.extra.com/i/aurora/100381335_100_01/HYPHEN-LUCD-MagSafe-Case-for-iPhone-16%2C-Anti-Yellowing-Technology%2C-Clear?locale=en-GB,en-"
865,Extra,"HYPHEN DEFENDR Anti-Blue Light Tempered Glass with Applicator for iPhone 16, Clear",129,Made in: China; Color: Clear; Compatibility: iPhone 16,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/screen-protector/hyphen-defendr-anti-blue-light-tempered-glass-with-applicator-for-iphone-16-clear/p/100381317,"https://media.extra.com/i/aurora/100381317_100_01/HYPHEN-DEFENDR-Anti-Blue-Light-Tempered-Glass-with-Applicator-for-iPhone-16%2C-Clear?locale=en-GB,en-"
866,Extra,"HYPHEN AXEL Shock Proof MagSafe Case with Rotating Ring Stand for iPhone 16, Black",189,Color: Black; Material: Hard plastic; Made in: China,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/cases/hyphen-axel-shock-proof-magsafe-case-with-rotating-ring-stand-for-iphone-16-black/p/100381300,"https://media.extra.com/i/aurora/100381300_100_01/HYPHEN-AXEL-Shock-Proof-MagSafe-Case-with-Rotating-Ring-Stand-for-iPhone-16%2C-Black?locale=en-GB,en-"
867,Extra,"HYPHEN AIRE MagSafe Case for iPhone 16, Clear",129,Color: Transparent; Material: Hard plastic; Made in: China,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/cases/hyphen-aire-magsafe-case-for-iphone-16-clear/p/100381101,"https://media.extra.com/i/aurora/100381101_100_01/HYPHEN-AIRE-MagSafe-Case-for-iPhone-16%2C-Clear?locale=en-GB,en-"
868,Extra,"TORRAS, Install Master Privacy Screen Protector for iPhone 16 Pro, Black",110,Made in: China; Color: Black; Compatibility: iPhone 16 Pro,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/screen-protector/torras-install-master-privacy-screen-protector-for-iphone-16-pro-black/p/100380152,"https://media.extra.com/i/aurora/100380152_100_01/TORRAS%2C-Install-Master-Privacy-Screen-Protector-for-iPhone-16-Pro%2C-Black?locale=en-GB,en-"
869,Extra,"TORRAS, Install Master Screen Protector for iPhone 16 Pro, Clear",119,Made in: China; Color: Clear; Compatibility: iPhone 16 Pro,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/screen-protector/torras-install-master-screen-protector-for-iphone-16-pro-clear/p/100380151,"https://media.extra.com/i/aurora/100380151_100_01/TORRAS%2C-Install-Master-Screen-Protector-for-iPhone-16-Pro%2C-Clear?locale=en-GB,en-"
870,Extra,"TORRAS, UPRO Ostand Spin Series Case for iPhone 16 Pro Max, Titanium Grey",169,Color: Titanium Grey; Material: Aluminum/Plastic; Made in: China,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/cases/torras-upro-ostand-spin-series-case-for-iphone-16-pro-max-titanium-grey/p/100380149,"https://media.extra.com/i/aurora/100380149_100_01/TORRAS%2C-UPRO-Ostand-Spin-Series-Case-for-iPhone-16-Pro-Max%2C-Titanium-Grey?locale=en-GB,en-"
871,Extra,"TORRAS, UPRO Ostand Spin Series Case for iPhone 16 Pro Max, Clear",169,Color: Clear; Material: Aluminum/Plastic; Made in: China,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/cases/torras-upro-ostand-spin-series-case-for-iphone-16-pro-max-clear/p/100380147,"https://media.extra.com/i/aurora/100380147_100_01/TORRAS%2C-UPRO-Ostand-Spin-Series-Case-for-iPhone-16-Pro-Max%2C-Clear?locale=en-GB,en-"
872,Extra,"TORRAS, UPRO Ostand Spin Series Case for iPhone 16 Pro Max, Black",169,Color: Black; Material: Aluminum/Plastic; Made in: China,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/cases/torras-upro-ostand-spin-series-case-for-iphone-16-pro-max-black/p/100380142,"https://media.extra.com/i/aurora/100380142_100_01/TORRAS%2C-UPRO-Ostand-Spin-Series-Case-for-iPhone-16-Pro-Max%2C-Black?locale=en-GB,en-"
873,Extra,"TORRAS, UPRO Ostand Spin Series Case for iPhone 16 Pro, Black",169,Color: Black; Material: Aluminum/Plastic; Made in: China,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/cases/torras-upro-ostand-spin-series-case-for-iphone-16-pro-black/p/100380141,"https://media.extra.com/i/aurora/100380141_100_01/TORRAS%2C-UPRO-Ostand-Spin-Series-Case-for-iPhone-16-Pro%2C-Black?locale=en-GB,en-"
874,Extra,"TORRAS, Guardian Magnetic Series Case for iPhone 16 Pro Max, Black",110,Color: Black; Material: Hard plastic; Made in: China,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/cases/torras-guardian-magnetic-series-case-for-iphone-16-pro-max-black/p/100380122,"https://media.extra.com/i/aurora/100380122_100_01/TORRAS%2C-Guardian-Magnetic-Series-Case-for-iPhone-16-Pro-Max%2C-Black?locale=en-GB,en-"
875,Extra,"TORRAS, Install Master Screen Protector for iPhone 16 Plus, Clear",119,Made in: China; Color: Clear; Compatibility: IPHONE 16 PLUS,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/screen-protector/torras-install-master-screen-protector-for-iphone-16-plus-clear/p/100380119,"https://media.extra.com/i/aurora/100380119_100_01/TORRAS%2C-Install-Master-Screen-Protector-for-iPhone-16-Plus%2C-Clear?locale=en-GB,en-"
876,Extra,"TORRAS, UPRO Ostand Spin Series Case for iPhone 16 Pro, Titanium Grey",169,Color: Titanium Grey; Material: Aluminum/Plastic; Made in: China,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/cases/torras-upro-ostand-spin-series-case-for-iphone-16-pro-titanium-grey/p/100380118,"https://media.extra.com/i/aurora/100380118_100_01/TORRAS%2C-UPRO-Ostand-Spin-Series-Case-for-iPhone-16-Pro%2C-Titanium-Grey?locale=en-GB,en-"
877,Extra,"TORRAS, Guardian Magnetic Series Case for iPhone 16 Pro Max, Clear",110,Color: Clear; Material: Hard plastic; Made in: China,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/cases/torras-guardian-magnetic-series-case-for-iphone-16-pro-max-clear/p/100380117,"https://media.extra.com/i/aurora/100380117_100_01/TORRAS%2C-Guardian-Magnetic-Series-Case-for-iPhone-16-Pro-Max%2C-Clear?locale=en-GB,en-"
878,Extra,"TORRAS, Install Master Screen Protector for iPhone 16 Pro Max, Clear",119,Made in: China; Color: Clear; Compatibility: IPHONE 16 PRO MAX,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/screen-protector/torras-install-master-screen-protector-for-iphone-16-pro-max-clear/p/100380115,"https://media.extra.com/i/aurora/100380115_100_01/TORRAS%2C-Install-Master-Screen-Protector-for-iPhone-16-Pro-Max%2C-Clear?locale=en-GB,en-"
879,Extra,CARE by PanzerGlass® Flagship Case Star Lit w. White MagSafe iPhone 16 Pro Max,129,Color: Transparent; Material: Not Applicable; Case Style: Fashion Line,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/cases/care-by-panzerglass-flagship-case-star-lit-w-white-magsafe-iphone-16-pro-max/p/100379802,"https://media.extra.com/i/aurora/100379802_100_01/CARE-by-PanzerGlass%C2%AE-Flagship-Case-Star-Lit-w-White-MagSafe-iPhone-16-Pro-Max?locale=en-GB,en-"
880,Extra,"CARE by PanzerGlass Flagship Case Urban Combat with MagSafe for iPhone 16 Pro, Blue",129,Color: Blue; Material: Not Applicable; Case Style: Hard Case Cover,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/cases/care-by-panzerglass-flagship-case-urban-combat-with-magsafe-for-iphone-16-pro-blue/p/100379797,"https://media.extra.com/i/aurora/100379797_100_01/CARE-by-PanzerGlass-Flagship-Case-Urban-Combat-with-MagSafe-for-iPhone-16-Pro%2C-Blue?locale=en-GB,en-"
881,Extra,"CARE by PanzerGlass Flagship Case Urban Combat with Black Frame & MagSafe for iPhone 16 Plus, Clear",129,Color: Transparent; Material: Not Applicable; Case Style: Hard Case Cover,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/cases/care-by-panzerglass-flagship-case-urban-combat-with-black-frame-magsafe-for-iphone-16-plus-clear/p/100379793,"https://media.extra.com/i/aurora/100379793_100_01/CARE-by-PanzerGlass-Flagship-Case-Urban-Combat-with-Black-Frame-%26-MagSafe-for-iPhone-16-Plus%2C-Clear?locale=en-GB,en-"
882,Extra,"CARE by PanzerGlass Case Kickstand with MagSafe for iPhone 16, Black",139,Color: Black; Material: Not Applicable; Case Style: Kickstand,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/cases/care-by-panzerglass-case-kickstand-with-magsafe-for-iphone-16-black/p/100379792,"https://media.extra.com/i/aurora/100379792_100_01/CARE-by-PanzerGlass-Case-Kickstand-with-MagSafe-for-iPhone-16%2C-Black?locale=en-GB,en-"
883,Extra,"SAFE by PanzerGlass Screen Protector iPhone 16 Plus, Ultra-Wide Fit, Clear",79,Made in: China; Color: Clear; Compatibility: IPHONE 16 PLUS,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/screen-protector/safe-by-panzerglass-screen-protector-iphone-16-plus-ultra-wide-fit-clear/p/100379790,"https://media.extra.com/i/aurora/100379790_100_01/SAFE-by-PanzerGlass-Screen-Protector-iPhone-16-Plus%2C-Ultra-Wide-Fit%2C-Clear?locale=en-GB,en-"
884,Extra,"CARE by PanzerGlass Case Kickstand with MagSafe for iPhone 16 Pro, Black",139,Color: Black; Material: Not Applicable; Case Style: Kickstand,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/cases/care-by-panzerglass-case-kickstand-with-magsafe-for-iphone-16-pro-black/p/100379788,"https://media.extra.com/i/aurora/100379788_100_01/CARE-by-PanzerGlass-Case-Kickstand-with-MagSafe-for-iPhone-16-Pro%2C-Black?locale=en-GB,en-"
885,Extra,"CARE by PanzerGlass Flagship 3-in-1 Bundle for iPhone 16 Pro, Privacy",199,Color: PRIVACY; Material: Recycled plastic; Made in: China,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/cases/care-by-panzerglass-flagship-3-in-1-bundle-for-iphone-16-pro-privacy/p/100379785,"https://media.extra.com/i/aurora/100379785_100_01/CARE-by-PanzerGlass-Flagship-3-in-1-Bundle-for-iPhone-16-Pro%2C-Privacy?locale=en-GB,en-"
886,Extra,"CARE by PanzerGlass Flagship Case Urban Combat with MagSafe for iPhone 16 Pro Max, Blue",129,Color: Blue; Material: Not Applicable; Case Style: Hard Case Cover,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/cases/care-by-panzerglass-flagship-case-urban-combat-with-magsafe-for-iphone-16-pro-max-blue/p/100379784,"https://media.extra.com/i/aurora/100379784_100_01/CARE-by-PanzerGlass-Flagship-Case-Urban-Combat-with-MagSafe-for-iPhone-16-Pro-Max%2C-Blue?locale=en-GB,en-"
887,Extra,"CARE by PanzerGlass Case with MagSafe for iPhone 16 Pro, Peach",99,Color: Peach; Material: Not Applicable; Case Style: Hard,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/cases/care-by-panzerglass-case-with-magsafe-for-iphone-16-pro-peach/p/100379781,"https://media.extra.com/i/aurora/100379781_100_01/CARE-by-PanzerGlass-Case-with-MagSafe-for-iPhone-16-Pro%2C-Peach?locale=en-GB,en-"
888,Extra,"CARE by PanzerGlass Case with MagSafe for iPhone 16 Pro, Green",99,Color: Green; Material: Not Applicable; Case Style: Hard,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/cases/care-by-panzerglass-case-with-magsafe-for-iphone-16-pro-green/p/100379780,"https://media.extra.com/i/aurora/100379780_100_01/CARE-by-PanzerGlass-Case-with-MagSafe-for-iPhone-16-Pro%2C-Green?locale=en-GB,en-"
889,Extra,"CARE by PanzerGlass Flagship 3-in-1 Bundle iPhone 16 Pro, Clear",169,Color: Clear; Material: Recycled plastic; Made in: China,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/cases/care-by-panzerglass-flagship-3-in-1-bundle-iphone-16-pro-clear/p/100379779,"https://media.extra.com/i/aurora/100379779_100_01/CARE-by-PanzerGlass-Flagship-3-in-1-Bundle-iPhone-16-Pro%2C-Clear?locale=en-GB,en-"
890,Extra,"CARE by PanzerGlass Case with MagSafe for iPhone 16 Pro Max, Black",99,Color: Black; Material: Not Applicable; Case Style: Hard,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/cases/care-by-panzerglass-case-with-magsafe-for-iphone-16-pro-max-black/p/100379778,"https://media.extra.com/i/aurora/100379778_100_01/CARE-by-PanzerGlass-Case-with-MagSafe-for-iPhone-16-Pro-Max%2C-Black?locale=en-GB,en-"
891,Extra,"CARE by PanzerGlass Flagship Case, Urban Combat with Green MagSafe for iPhone 16 Pro, Clear",129,Color: Transparent; Material: Not Applicable; Case Style: Hard Case Cover,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/cases/care-by-panzerglass-flagship-case-urban-combat-with-green-magsafe-for-iphone-16-pro-clear/p/100379774,"https://media.extra.com/i/aurora/100379774_100_01/CARE-by-PanzerGlass-Flagship-Case%2C-Urban-Combat-with-Green-MagSafe-for-iPhone-16-Pro%2C-Clear?locale=en-GB,en-"
892,Extra,"CARE by PanzerGlass Flagship Case, Urban Combat with Blue MagSafe for iPhone 16 Pro Plus, Clear",129,Color: Transparent; Material: Not Applicable; Case Style: Hard Case Cover,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/cases/care-by-panzerglass-flagship-case-urban-combat-with-blue-magsafe-for-iphone-16-pro-plus-clear/p/100379773,"https://media.extra.com/i/aurora/100379773_100_01/CARE-by-PanzerGlass-Flagship-Case%2C-Urban-Combat-with-Blue-MagSafe-for-iPhone-16-Pro-Plus%2C-Clear?locale=en-GB,en-"
893,Extra,"PanzerGlass Screen Protector for iPhone 16 Pro, Clear",99,Made in: China; Color: Clear; Compatibility: iPhone 16 Pro,iPhone 16,https://www.extra.com/en-sa/mobiles-tablets/mobile-accessories/screen-protector/panzerglass-screen-protector-for-iphone-16-pro-clear/p/100379772,"https://media.extra.com/i/aurora/100379772_100_01/PanzerGlass-Screen-Protector-for-iPhone-16-Pro%2C-Clear?locale=en-GB,en-"
